bidder_id,payment_account,address,outcome
56cfe8b0d574e1df3f823c2cf32226eff52uw,a3d2de7675556553a5f08e4c88d2c2283qq7l,bc94c8f4b1df26180566a8b5612d868e7gpwg,0.0
c0d065cc8cb585f027143f2ebc6b49f01g1wr,a3d2de7675556553a5f08e4c88d2c228v6hq1,1ff0eaf84512ac4e2b8dfaba89ca61dac07d7,0.0
ec0c9e98cdf302274974ad212477f851iw35b,32ddabea7ab7965f61e67be85a923a6ct46jl,688ba1b7f12cb67e7d975aba48df5f7du4mpy,0.0
b6a7b5bba132a90e7c7cb350d2bfa52d7sion,a3d2de7675556553a5f08e4c88d2c228xy8qt,edda71b9b6e19c41fd876381548a6d804ztoi,0.0
dd1675bf26316cd4630087fb47d0ff8fsug8e,a3d2de7675556553a5f08e4c88d2c2289oht1,63ce78587e427547c60b44e54d51a4c9xlx4i,0.0
1bbfbd968c065ff5dabeffe311bc3ddeezbof,ab52ec1d362c6c02c8bfc3dd18b072c7ot29g,958cc358621fe6fa55c267d54c43d42c3j0tz,0.0
a664b6b42fd48403fbd34800063fa50bz6k4m,a3d2de7675556553a5f08e4c88d2c228zp7tl,7616ef35562abbfb3e90af513f816e50zhvsy,1.0
e19f258fa5019e58974b562a8e1433ccluztk,a3d2de7675556553a5f08e4c88d2c2282m8iu,ca8d4b018cb62966eebb2974f5a83b4fu4mr4,0.0
4703c8940eaa3f3bf5082ec2f155a8619i1yw,a3d2de7675556553a5f08e4c88d2c228pk77m,a3d2de7675556553a5f08e4c88d2c2284vxtp,0.0
a99f91d51e8d9f5786dfa52e24292dfebi55j,a3d2de7675556553a5f08e4c88d2c228wa3ry,63ce78587e427547c60b44e54d51a4c9ayanw,0.0
c9fbbfcc89730e961499b4b30ffc4a98umxko,a3d2de7675556553a5f08e4c88d2c22827tsn,05b0fd3195fc98d3b7cef61e829d101ena0di,0.0
a60101895443bfa5d4485b9c2c3e1b68t5ppq,11ee538f71128e0c71f931c626761eb86m6u5,5c9de1da50cc32a29ffd596ae24cd2beqqv0o,0.0
5e8bf58291656ddd5fd2f71825565446aiopv,a3d2de7675556553a5f08e4c88d2c228g26wc,2a96c3ce94b3be921e0296097b88b56allo79,0.0
20a2d48ac3400228e7a0296aaa596a0fvckdc,a3d2de7675556553a5f08e4c88d2c228bwagn,a3d2de7675556553a5f08e4c88d2c228m2e53,0.0
9be87a4f123366660d7f6d40ffa493a8ffpsj,a3d2de7675556553a5f08e4c88d2c22879ab2,4e0707d0c759592cb629803250ad382cyf23m,0.0
662b66b1227816c2f9017cadbc148381alne2,e0a203a3eab32848c891ee1094f9c9d5wigil,30488fdad7a38130dac6be7bd32da7b7f63xo,0.0
0870fb7e5701f3ba56762b03e157afdc1yw7u,613d09e710afb6fadb1bf31a7aefa61ebpe2b,a0c8b3c2ecadaa17b10a20f3f4b3348bpect6,0.0
84bd02dc56fb7c3402426ef7e8e166e2ptwo6,a3d2de7675556553a5f08e4c88d2c228nc0pe,688fffb57e4251ce3210d93a847d8edbij809,0.0
42cce5c657dc7d99911d950cb22fcb4fmzz5e,a3d2de7675556553a5f08e4c88d2c22839xxu,ae6a5029f50f60a725dd124e2bf9253dfrcyx,0.0
8322695c21cb27accf0fe269438bd78fn3x44,e34c2306ccaa92291ad82f53efb5bae0keigq,ec162014bb9f4fa5f66025cffa74779c9n3ju,0.0
679d60378d42ca9d3b8a28073fe14fc7bv4jh,896e8708aeb1498b24e40d56b4a07b85cuazk,99b607a056272bec3b705f7d6e59e286rolaz,0.0
51d2e1b98b7a1e42b939637dc6e11381zu201,b1934e97f2d948bc6bd41b1e2f65b3cd8dcak,12fed207010db29c8d505423237a1bf6m2rvc,0.0
876b122982958678f14bb25d887dd79dun3qa,f2cc650fedae4d52095dcc1782e45a37mhd7h,7bce56b1f707f160a4719c73a484c69dqdn3k,0.0
8f6f7baf33fe2a5206ed3ca88446a99bmq453,a3d2de7675556553a5f08e4c88d2c2287pm8t,b1abeeedc3163ca5d0df0eecbe6923d0fc1m1,0.0
061690ceb6004807b7906968bf382dfcbve7y,a3d2de7675556553a5f08e4c88d2c2288o042,a3d2de7675556553a5f08e4c88d2c228mmua8,1.0
96caf14832aa8be04d98aa481b320392kb2gc,a3d2de7675556553a5f08e4c88d2c2289dv90,3ea8934f6420f2952b07073c35d35b9bzf37n,0.0
61101089c1b34f409fc9b836a7f9cd163y22l,a3d2de7675556553a5f08e4c88d2c228paul6,a3d2de7675556553a5f08e4c88d2c2282fqwl,0.0
a3910fbd35b7a0c383c9805eafda616fra4xo,9b7b886f287c9415c812bc9fd6baeb65a67cq,4419ffe55b8bba38c788b2b677ccbb3bz2akh,0.0
d7c046d4328c139e76fea7c1833e8fe6fx4yz,fc76bd755ef213b0f38e9d382aa63e6aqm9s2,8c7fc2ee1e693a7f6e0c986c7375e0fcchk83,0.0
ce22684df495e376e32ac95d3ceb1164t37l2,d36db368cb5492a191adb30c928ff53diuw8k,bf959be257a72c07fed7e0d87e1fc33ejfp9m,0.0
37ebf34eaeb8a434976416c34ed5c6d8ywyoj,a3d2de7675556553a5f08e4c88d2c228y1jsl,f8a6796ebda4c859969a090e7c1c7c65nnvne,0.0
2819b8b2295f272f33f8e76fd344ce6bywj1p,4b5734c256e2e797bd16e914414335dcbxyvk,a3d2de7675556553a5f08e4c88d2c228fyfpe,0.0
d4a84bdffb9543626fdd42c879343ce26ds4l,a3d2de7675556553a5f08e4c88d2c228p1kqt,a3d2de7675556553a5f08e4c88d2c22823yz4,0.0
29b8af2fea3881ef61911612372dac41vczqv,cbfa58ce991e55ae32beff8cc16df472kkjoz,a3d2de7675556553a5f08e4c88d2c228dwji5,0.0
b1729d5905e896a8411f81bb65d66343ladls,2f7550891a770c570068cfc6577bf3379x0bp,edfa6138f09985516e04123085fd46aa64pmc,0.0
c1434e440370882ecf00ac52140f7adbuy1e9,a3d2de7675556553a5f08e4c88d2c228goifl,cd653136e70c45d937ceb4b92d1bfb6cmg763,0.0
8bf04b0a219c7834b25057c0220b4d0dhwdsg,3f500d3c03d6ab886d87796b02d5c23cix6rt,f66794dbc047a87ae569e1b0c43ca5945rypy,0.0
790c497536a2a9fe080c3b2ee6d5eeb9caiv8,a3d2de7675556553a5f08e4c88d2c2287h8ca,93d4e6ae896e363503fb5a5d06e52b448h1ag,0.0
8d8f705595701b921012777a281a553622300,5051265d94e8b5e3849a7a65833f3172agixf,387289318ea4211fc53e9045286fd319o628l,0.0
9393cc68d0357d7b200a94fdf93ee3cf7xg5l,a3d2de7675556553a5f08e4c88d2c2284was1,c228ceaa3cee01f97cd6d72ebbe50444vyj1t,0.0
445305769cbfccafc89ff5ebd004598einesy,a3d2de7675556553a5f08e4c88d2c228pzv4o,a3d2de7675556553a5f08e4c88d2c228cryms,0.0
be3bec53b42be118ef2a87fc40db7311k4as3,5703331ad33ff97322e5ba6d0c260777ylkb3,8e544ba0a2cca6c39d43f94ee2d4a266xy8q6,0.0
45c3a73b88760d4390f42ea4fae97d84la5wh,a3d2de7675556553a5f08e4c88d2c2283merl,d581641eae04312ebfe30b48758427fbd9el6,0.0
82194e7d8f9b84e71b789e763b5c3263r6d98,a3d2de7675556553a5f08e4c88d2c228yxbud,44fd4510d9e27513fff604d0d715bc8cqntqm,0.0
2794512e8edad5f99d28c33c7560fccb9zl8i,a3d2de7675556553a5f08e4c88d2c228y85ew,a3d2de7675556553a5f08e4c88d2c228lumxk,0.0
9f793ee6e6df7f69b5a5acb4e13db0476b26x,a3d2de7675556553a5f08e4c88d2c228m2dnh,4562b90cd595800121e418c1ef5ed1907mylf,0.0
0318e0a173f7c65db40116b903884c854x258,7bb349beb18645e9d5d41869915f4086zzt7g,c16deb17569fd18c9ca1d5c616caf3ec4fj61,0.0
6767cffbe2c0957492aa451560655be3hjd6s,5ae728eae99faf773deb95ec4f2692dd309d0,48b9f8e5abc8be6a9f5f00cbb3784ceapsn92,0.0
06a58d4af0fe7ee15324b0e921e8de1260vef,19df84e356014e0098f8b4d5bcd18988g9dcq,c0c4aa332b969cc70ab705e699f40aa3fxg29,0.0
012441119bcf83b23d4768bb72cea6d6carua,a3d2de7675556553a5f08e4c88d2c228xr58h,defa0d40bc633c07d94be3d2ddc9903cb7afg,0.0
0e8212e286ee36da8945c2480e366417xa22x,a3d2de7675556553a5f08e4c88d2c228o895q,a3d2de7675556553a5f08e4c88d2c2280nvlz,0.0
40ef6a4a0c99b478fee1c93f4105b9d9mh9iv,a3d2de7675556553a5f08e4c88d2c228btk3z,a6a3611bf8b5ed7fe4a7aa9435661294xc5mk,0.0
2d6a70a8341ea0fbe4c8537ffbce919etg4x0,872991116524d6f76fe83ff25f82d2787vpkh,c047e4d26a46f9fb919883da4ee2adef4m872,0.0
88bf2c0f5460e28deb5eca2ef8e5e809ol5ru,a3d2de7675556553a5f08e4c88d2c228ee18l,a3d2de7675556553a5f08e4c88d2c228at3zr,0.0
b725a638efd8d51f66ae2f22ce1df678p9es7,9e258961c0efee6e01b1386ce44762df60qfq,36512aee90b6ad749f8720e5ac4916bel92tp,0.0
8cba56e5e7c2be942ea8472b73f0842fil1x0,a3d2de7675556553a5f08e4c88d2c228gkws3,9b19d5effa3eadf9218cf2183857513a2b82w,0.0
0853bead89b03dd38a04d84f4312da7dukglz,a3d2de7675556553a5f08e4c88d2c228fq8un,5c9de1da50cc32a29ffd596ae24cd2bes3pi5,0.0
cb9a75312b809291306c6213ed5dc67dw31qz,a3d2de7675556553a5f08e4c88d2c228bairt,05066a3063dac8e05ee8d1438b5dd8228ocaa,0.0
01067975436d123f717ee5aba0dd4bbfa0937,a3d2de7675556553a5f08e4c88d2c228d0upt,ca7ebbf817ced6e7194200eb690eda41u4mda,0.0
953879d32e39e014cf8ce73daa2547cb2ke8t,a3d2de7675556553a5f08e4c88d2c2288fbr0,a3d2de7675556553a5f08e4c88d2c228cj7sq,0.0
40efc98d259ee36a8c2a387ba49f39d0fa39h,82eb4cc834e4a54966cface1db3743e3dz59n,bfa18e74b74960119f4453f6589445120r5va,0.0
9aca61f505f40a3b4f7865c2d00e2418s0e1f,75dad3641bc870c562036fae22b24bf35d7nm,c94cf5c3c5205afe0ef14ce669e01565hin4e,0.0
d7340ee3c04e600c31fd2a34c760f7e7d26bn,a3d2de7675556553a5f08e4c88d2c228j4ryx,a3d2de7675556553a5f08e4c88d2c228kv2l4,0.0
1ac788675f70655e71a013892d701e901kj13,a3d2de7675556553a5f08e4c88d2c228u8c0l,3e547220fc3439868b4757865e09bcd4jglmp,0.0
d8ff621bc161b09d9192c445f4b3be7b8xow6,02e9cd8904998659a5f279b6b831c522pw7ao,e496cc76134f8967125beb038d74e87d02mxn,0.0
e4a9bdad09ebc5d5a264723855fcaaad6q52x,a0dc95936282ff8eef7ffa54f295255c1gg8n,fa442b098896fe3f9aca16a6f100e5974s7wi,0.0
796961698c2f2442e73c5195062370caawzzo,a3d2de7675556553a5f08e4c88d2c228s21ag,a3d2de7675556553a5f08e4c88d2c2282qr4v,0.0
37ca0d0ded383d709676a4f9729ef39cpjfh4,04a6126aff72353a40c94aa76e343afek36bi,b25e6bd652661f979f93d5d356bfd49bf5153,0.0
84c4b58a1491da3a30710bcdf61f87054xfq6,1437c51f3474a941b6ca04f599da8ed2s9e22,b05ca068b57ecca7cc85db7a811ab4b6t3ak6,0.0
b4550ab1da3a3ed6e4a206c9ef78d496q23hb,640a0ad1adbafcd672c00a17c26aaf03d9wea,7e166ac5916f3a6fb4b5e771884059dfl5bt6,0.0
156f4a8763e602ef789f8048c6928676a1ily,a3d2de7675556553a5f08e4c88d2c228j88z3,a3d2de7675556553a5f08e4c88d2c2289qtur,0.0
d0b096df6b5ffd2efe8d5cfad4a24912zs3dd,4e6973d678c7d89688469303cb03e71can98q,9f82c631cea34fea9f8b2509e8564bcdi4y2w,0.0
1b268ea4fe034638a92d683b94bcb330vee4w,a3d2de7675556553a5f08e4c88d2c228vgkfe,07cee7f53a307c6e9abd32c26984ce02glc9a,0.0
dd7292cdbc81ebfb87945d9ab176d679gepf0,a3d2de7675556553a5f08e4c88d2c22883j7w,a3d2de7675556553a5f08e4c88d2c228982ms,0.0
86091a1e6c99358936979baf67d54457x1dzy,a3d2de7675556553a5f08e4c88d2c228fwj8g,a3d2de7675556553a5f08e4c88d2c228xguyj,0.0
222a0e05442fec0af2d20ebdcafe4b28c2pi4,a3d2de7675556553a5f08e4c88d2c228c6c9g,a3d2de7675556553a5f08e4c88d2c228eeryg,0.0
b0164d9a18a3cdf6082e96f9708040690qcqf,944d785e0c4921253520e4536c3e9e58dnmng,07881e82299d0585bcd489e4e7ba492d4z3k5,0.0
2797fe80977297483e724b8390161c937dh4g,a3d2de7675556553a5f08e4c88d2c228f69er,a3d2de7675556553a5f08e4c88d2c228i11gn,0.0
e9c8ee7f783723fe8496dd35232d88f2or1r1,a3d2de7675556553a5f08e4c88d2c228yqv23,aea8eeadeb5ded2bb1d1aa1b6f418b591f98q,0.0
1e0b1a6ea8d307cb61e221723534c4dclf9w1,7ab3ccbdea22ac47b210d7a84917fd0d5ws3l,2f1728387bdd4aa4757c3427d075bdcd9e94r,0.0
9e9270c06937bfa13f5b29e737c3438fcocyn,a3d2de7675556553a5f08e4c88d2c22812z71,2d6a5bb799dd0fd27a2bf31839c568cayh09v,0.0
8720f071e045d4cec9d707c583a3d64avjyyy,08fe3db05c9182d7fb235269ade017fbbjyl9,efe3a509f725ab6374b5df7f25be924f4l2qi,0.0
34a7ce35b13775be4e20930ba2788a3ebu5n0,a3d2de7675556553a5f08e4c88d2c228z41o8,fcd4888679bd57b8b40a61033289c2a7vp6l5,0.0
05a07a27e235d01fe480ea6ac73b8838jq28x,8c04f8ea4f1223e5a73c1da484c46274avl4m,4c5e5d2be8f6076dde4152418ca950d03tznz,0.0
3d48fb12020c1a81a65fdba2d75caf0d6q2nc,a3d2de7675556553a5f08e4c88d2c2282irae,c0688655078b9fd63d343bd4ae21194einlgt,0.0
272a9183c10d9e80eda8ccaf6682db71203nk,a3d2de7675556553a5f08e4c88d2c22839gkm,a3d2de7675556553a5f08e4c88d2c228g1czh,0.0
7a71e329f3f2da98a3f82e7bfcb705a0t5822,a3d2de7675556553a5f08e4c88d2c22834rho,2df54124df036bd464b2416084da7356zctga,0.0
9c223f867c65938ce8623fc41bec08485xddt,e26666a615b6142c1770aa23d94b78f0oicw8,2b6eef1adb699dee6308f56d50598b4cw62yb,0.0
6db047b1bdd342c09ecf9f5eecccaa4fy5l0q,f9e8d15d792dcac25556aec751f3ea13bbnlu,13110851f89e03c0900338d068b8f3738rdo3,0.0
936d542904f515ea87bab7996497b11aszyco,1c870b18579224ba6c7b0cb13ff0201duqf56,9173cc835406c67bf658b997b057d4bft0hc6,0.0
163097c029285c7eefa2d60e474d65b4ap2l0,a3d2de7675556553a5f08e4c88d2c2286akno,b7867235b19e0111dd684d3323fc55c4p68qr,0.0
f211ff014ed43c9054916f97d6187108mpxr6,871b6c128bb12a6fc3a2952c0e2975369lx3u,e92ab01e0674e0e3a1eb1cdf5a5213f1j4c1t,0.0
c97dda0fd2de7d82d3a52eb6c0788062h3tq6,a3d2de7675556553a5f08e4c88d2c228qk4ke,9672fcd006a432ed911e3afadfce4a3308643,0.0
44be920e88377290bb204795f05a20369jp06,97e7ac0c38f1d4e23e27f6042b8be215aap6z,734a05252905dd947422f6a65b548888c0loe,0.0
bba40511c6e56070602e8dde4229ff923zbuq,e5e8f16e68ecc7fbe8a9a6f43a33ef4bzq25z,601e97f5cb1777a3b7a772e154889605dxysg,0.0
8783939eb63e5eb4e5cd412d8480f3955ipxu,467bda1890dd31880b104f8643a3d5d156ohq,e919d7479456f04b0926252194fb74fcvkdf8,0.0
cbe756ce81f5c420a1f7079791ed9aa2js2u7,a3d2de7675556553a5f08e4c88d2c2282o8i2,eec3c4943d1fe80ec46c9045f6bc02d0hvdw2,0.0
69b32dd82f265a04826106d17e2bac9ao9fu8,a3d2de7675556553a5f08e4c88d2c228cjxfz,a3d2de7675556553a5f08e4c88d2c228pghm7,0.0
0daf4f87eb695e2a84e4156154209e09k6ga5,a3d2de7675556553a5f08e4c88d2c2283rkg6,54c64cea076aac209ca8d293b3f17304vj8dm,0.0
e0a87bc26e13c599894d7a5103fdca786tfat,1964f480f0ab8e94de45d2b9362979049iox1,895002b578dcac22a5468c809f0923f10d4er,0.0
10f1460119f9e42bcccd0f68ef59cc830pwtq,dab1ae58a15b808c63d8dfcf734f5ee3z3inf,29f92de9ca6468d3728687be683aa20d7q1vz,0.0
9f7e3e648ea8e6815c6e7caf59412e843iqbz,dec373d85bee87c800bc1a08f3c148a5ena17,7cbb44bedb6a1a61f326feab4e0f456baduve,0.0
f35082c6d72f1f1be3dd23f949db1f577t6wd,a3d2de7675556553a5f08e4c88d2c228ca3ms,52aaef935c2b3aed6f3ae77bb2bc3513so5h1,1.0
8ea020a1fdccfd726f74ed7e90dc3400zy9iy,a3d2de7675556553a5f08e4c88d2c2282asgy,54a13cce84114e97cb88aea966ea58fd6044w,0.0
99bfa04865566ca88573ebfd3c7fb1f2c64cr,998270aa4847014ba6020fa528d15119gacv1,b312117de5aeb80a49c753f562c4b2d39p97p,0.0
c6108e22518279361de99b3c7c298235mkoa9,9f4916a47b50e9719832ee8e3e1306c0ameuy,a7c817eed80261cab10890b7fca8145ebts3d,0.0
b9743f78108aefe3995e1c2291b5f3278cgpk,a3d2de7675556553a5f08e4c88d2c2289t9yd,a3d2de7675556553a5f08e4c88d2c228nq3v1,0.0
4b3e6a8a52c413a32f76a6d7a84a54bb8gb0t,ef57fc6d955628b73e7b49927b3a9a92smhs1,03a2f817014a39b3e162b5bebc266b38ou4ii,0.0
4073de52fb5c46376dc3cac6b2f2cecdxyqjg,0d1f2d908fb5ca58a92d7b3a27633a89iejet,413e7cf657b91ac130fcb4a8251b39d40dy91,0.0
b77312a06d10e22e3caca85fc7fe0342b2adf,a3d2de7675556553a5f08e4c88d2c228neoyd,a3d2de7675556553a5f08e4c88d2c2287wjru,0.0
7daf0e51b276c6ab5bd2ccf520dae106graj8,a3d2de7675556553a5f08e4c88d2c228mo184,3d92dd3b8fa2ad44d67f55dfd4d072a2dcpgl,0.0
b071545f5ad73150880c42e780d951bdzvxn7,d620a742113b053672201ce39c681a89bxuao,25da649c375722e492a6b718aba1e9a262nlq,0.0
676ad0665c9bf74329ddc1f70ea48c16stnux,a3d2de7675556553a5f08e4c88d2c22881dr5,daabcf23a261884d4ced1ee40fc6bc97hbzwk,0.0
2eaf4eef52d5b17615d08bf77386fa42yotej,2e6cd1fb931aefa71b5fe0fd36733bd01ulss,837a41504be68cbbce36c559a40313admbkm9,0.0
fb7c9b1dcc3b44dd69e42a84406117db4t4mn,a3d2de7675556553a5f08e4c88d2c228qxgzg,e048f5d50823df461686fde13a25d287u1g4x,0.0
47d1dbfb67706772f8a44f50e5656602z04rc,a3d2de7675556553a5f08e4c88d2c228kpl0l,fb5f20b04f48113f484f73988d44a09azmwj7,0.0
cbc71ae3c3690c89485eda3f08b9bb51rqrxz,01bc4cb8dfa7ab900fc50fa3cda8ade8u3fr6,0565251e2fe4668c57649acd75173a93c7j1e,0.0
6b85d622dec4fff284d55895eba9969dqlhu9,a23e590aef8273164bcff0fc02d974e5jjd8r,a3d2de7675556553a5f08e4c88d2c228d0wfr,0.0
c6a49cf5944626b45425712f9e19e91d2nyh7,a3d2de7675556553a5f08e4c88d2c228w79qb,966b691f70dfc7b2ce12af8df14a8ad5qhboc,1.0
80bf6ab93fbb8316efd5c0b42d4b46c83qrdn,22545e60ebf021dad17005178d0e856a3b0nw,aaf925d675f8acd9fc8a2f8c0f11cee68o6x5,0.0
4d0d345f552877998f41ba3cd1ba299885vu5,a3d2de7675556553a5f08e4c88d2c2287qzaj,5924a488253da832477795257e69d4d2pbdwx,0.0
7c965df16147f68263573764dd257a7bxqmpt,a3d2de7675556553a5f08e4c88d2c228qhaxv,d1e7fd494d76ca843bdb0350ad14cbf0956va,0.0
060ac64ff78ae62e9bc697192cebea333760p,d7a69a3308ae300a133dc62dc9189504u6vt0,9c584eb89824bca6f66b93b30db19849f462o,1.0
1dead8a9cc54fdcf7a7c16dc6e06a3bbusgcu,73432fcbe96b6aa18b18f67ac14f3a766m2g7,88517862ddcf3729a48b468842abef31k608i,0.0
8ec9269ed4f5aef4584d887dfd9e595aaynzb,9417068f67af384a248f3a193f2e4d2etcgzu,a25cf9a260f33b9e124d2c65250a7a55qk20e,0.0
fe4906ac4c8e2db5ed5a71e8a9d10080u6g7o,8ced002b7376c93727eefa523cc13a0dsgu7m,d1d739c885bbae1bfaf17c76b9845addyroye,0.0
d4d4b36ea722e5b939e51e34953004c4t671f,c9ef8f9c82a24602bca4f1fc4e69fd615hsgg,3a0b8057e5a900d872232c62a7f4c1208g9kn,0.0
de8943f2b113702c98ef695888b7d0c6my29p,a3d2de7675556553a5f08e4c88d2c228w74ud,a3d2de7675556553a5f08e4c88d2c228fq368,0.0
2d113999234e06201c0940286d405453wqjsw,a3d2de7675556553a5f08e4c88d2c2283x9no,552de72916db35365e9bbb53f40f40beia3ml,0.0
6c0212679f2439c4113386b2c6ef513e8wr8p,a3d2de7675556553a5f08e4c88d2c22881xlx,794abfcfc9a51569c6415a61a319b3529rca8,0.0
055eb52087e0080b8ebca74be4f823f5c819l,a3d2de7675556553a5f08e4c88d2c228liolg,66021c322df4e95aec04d270530c9d4dn1t5z,0.0
aba1120a5b13cf72c1d52c0dac8aafc67nmoh,a3d2de7675556553a5f08e4c88d2c2288kngk,794abfcfc9a51569c6415a61a319b35242ly9,0.0
5aae3111e4fab04fa5067c740329a38d11361,02b17d33d7648d7e0dd336ce28cdf1cc6p2tj,19cefea961c939daa5b6f77319fca80d1f7l8,0.0
936d73a062928a362901f0e507d57b0a8rjs7,1dc1b8f359a3d98abd6581be87ef1a97sm1ht,c0b805adc18c765d70237a913e94f4e399vyq,0.0
2db8669a6d21a5c8197d4287ea32b7883gv5r,f430849caa30ba92b52c3314b41a251428qq2,8c9d6878c2ff24e067a0b0d610c352fb964wo,0.0
6713e820273f591bdff7d26a48ee30c5k4iii,a3d2de7675556553a5f08e4c88d2c228x2qy8,a3d2de7675556553a5f08e4c88d2c228tfgez,0.0
6393f55c093e04e6e608e1ee8be9c3e28omjd,a3d2de7675556553a5f08e4c88d2c22832e2g,ce0b318902ae2a4f5cc4023cea883d00sbpul,0.0
aa7e36069de119ee3ad7c4d8c925fa3ekrs4i,a3d2de7675556553a5f08e4c88d2c2280x7vv,c6b31d25483f300688065e8befcf4918zj263,0.0
429f301119adc32d35541dd4d60903563s7nr,a3d2de7675556553a5f08e4c88d2c2285f184,ce0b318902ae2a4f5cc4023cea883d00b0xi2,0.0
8ac7cc6a62b82e675465e89f67ab1f962ltgu,6d7e0f73b413924411089f100a759369ynd1a,3afcc6f9e4c6b44ed9ec8a0d8588d674sun03,0.0
fd1299f1343236dea07bd0ba5f8ca220csnv8,3f7b235fa731f3f00a224637e4ef05387oezn,849913ba49083d2a6f7dca549729525ey1jbq,0.0
9d98d3f00a0c0bddf35470b0fb735fcdhiriy,a3d2de7675556553a5f08e4c88d2c228hrsn4,1b082e1dd893d605b8fed79f3038812api7dq,0.0
0fa357965f89388d8e7eb8cbc3b85c6bnnro4,3602b95123f130dd4f89b5facd9f4e8dhkdhq,1f9bee2bde528ffb3c0363451e819da2i5hgj,0.0
b7e16fd4fd9ff04b7d741b70730b7b6b1aw84,374816729ec05069654dc32735afb920td8d2,92448fbc899fff27d8b3da9f42ce318aluoak,0.0
80130530788e55de6e9fd515271859d1kgfsd,8eebcbbdfee128e34e9969608b2a28cdtsjkt,819ce91bc4afadaa2277c0991cb761d4gmof7,0.0
54e279a4e162af7fc55d640aa62d0cbc9hxil,a3d2de7675556553a5f08e4c88d2c228e3oqf,468dd1460102da33213a29f0a6269841d3gsr,0.0
4882587d42b3d7d8d7bec4315203f10bl2fts,a3d2de7675556553a5f08e4c88d2c22819zjh,2aba769178af87765aec463deee5910eodhu8,0.0
452619e019e5651a8d98e3d59a478b7fez5e0,a3d2de7675556553a5f08e4c88d2c228n5cbu,129c823e0c01d0b517e02582b6c5104bb2con,0.0
cdf76f38b6f46a3bd396a99123d26909xq5c3,3533b085a3011a8956068f7332a1fcc01w3pw,eaa672db6a1ba9c19515c76709ccaee2izckr,0.0
5f7767924aa92a8f01b44a7e09f00a4dgqk8e,a3d2de7675556553a5f08e4c88d2c228i0hm3,4d90f2e709f1fc0810e5aef472dd39350ezi3,0.0
46c0ae10d60c4fde2b6301bbafecd7b8dcla1,31b07e6f832c3f123c20c51db4a80bf8oqrrz,000475f9223b613ae0f0939fb7e580ebxi9hj,0.0
9f101e80580cbff55a2307c028408a91nebzc,f2f793a2cf083c36627c022421aa0d954b71e,7c008e5dfba281d7403c5a02f3db22dchmh3o,0.0
bc7722baf876d0735ddc885691eb687bgz365,a3d2de7675556553a5f08e4c88d2c228anxa0,d20c4c76e701af07f7d77db657e7ba70cq4w1,0.0
cf4eb0f68d47e6d4b92befd0b8fff39a098cd,a3d2de7675556553a5f08e4c88d2c228yb9aq,a3d2de7675556553a5f08e4c88d2c228uy4h5,0.0
a9062f1d7c589bb01ee0b330ee8791fc702il,a3d2de7675556553a5f08e4c88d2c228y83qs,fb5f20b04f48113f484f73988d44a09a5h9ym,0.0
34cc283e180fcd4902ef8758714c6d83th4nf,140c022d85d29099da950f78dce6dd9b8cezw,8ef6f3ee0c39b4411c8eed636c8029deot4gg,0.0
cc78aba7eb8293a1d70f083bd747fa1450906,e4b26f4b1435ebcb334fc64ebfe30020ot8gu,1812b2a92a3cbefd77cc4d7afbd317dc6f5yp,0.0
af9c96944265cf541b3fe734a057821a825l7,3e9073fb9219ceb4a1dc9dbb9e1acbe9dgj47,2367520c8d94e70f47f4e28e72004ef9kv3c5,1.0
a283eb484c3245e5b12b18daccc075e9g9xk4,a3d2de7675556553a5f08e4c88d2c228e6wzk,f02c5e25cdb2eadc2872789be9e506afpvws7,0.0
9af8e7dbdc3c620c8144d736242b3bd2fdbpx,a3d2de7675556553a5f08e4c88d2c228hatc2,63ce78587e427547c60b44e54d51a4c9yjqrs,0.0
420e7aebb49d7ab3c04e109a98e152d7kquiz,a3d2de7675556553a5f08e4c88d2c228suy0o,71aafa11c75c0b06ffe0d8736cafd951b665s,0.0
61a4da78a5aa5bebcb3e9818a46771766gtq7,a3d2de7675556553a5f08e4c88d2c228lh4xw,b1abeeedc3163ca5d0df0eecbe6923d0v69nf,0.0
6f7043cde57060a6766b551df5fa6fd9p3ojp,b76ff5a97eec04101f18ed6393e3365fc9yur,2da3d8015fbad7cfe51fe61e0b69586bogal8,0.0
38125387ec30412c438280af8931254dmvfgb,a3d2de7675556553a5f08e4c88d2c228u0viv,6c025470918ba3d815336fddb023f21flfc4s,0.0
d2eca28cbe0a3dc69715d719c6958faaaqx95,a3d2de7675556553a5f08e4c88d2c228lix0f,4973b8cc37b3935f710dd01bf18d06202hng2,0.0
ac94684646bc6f708dcf4566f41ec05es9v44,42e8a50ac740d947c2ff7147891529b37k0sw,1a627601810d2f7676640ef128a1e5a5dokji,0.0
bbad48cdaa604c1bf40b59120a775794rnlg1,64312222ad14dc7dc2053da52f5609f56nql4,fbf09de1598b06f4b27559a2a4076c9dbh04f,0.0
73d4cec0ad358d272d757e0fce8440d01fvw8,a3d2de7675556553a5f08e4c88d2c228m1ghf,45ce78d898ac49d30d1593772eef51e662wc4,0.0
8bf07d8631a2808f2c869e27afad2d41swgkd,d3b5ec1bba87fdb7c329d5ae977ef4298nh14,7379e5375b4290547fc1285c1db12169cxc8k,1.0
